REF_DATE,GEO,DGUID,Type of employees,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,908,A,,,2
2013-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,916.45,A,,,2
2013-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,922.5,A,,,2
2013-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,930.71,A,,,2
2014-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,920.66,A,,,2
2014-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,933.42,A,,,2
2014-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,930.92,A,,,2
2014-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,931.48,A,,,2
2014-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,933.08,A,,,2
2014-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,938.91,A,,,2
2014-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,939.63,A,,,2
2014-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,935.53,A,,,2
2014-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,935.05,A,,,2
2014-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,941.03,A,,,2
2014-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,938.17,A,,,2
2014-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,948.31,A,,,2
2015-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,945.01,A,,,2
2015-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,956.66,A,,,2
2015-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,956.75,A,,,2
2015-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,954.3,A,,,2
2015-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,944.86,A,,,2
2015-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,956.27,A,,,2
2015-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,953.41,A,,,2
2015-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,940.69,A,,,2
2015-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,948.9,A,,,2
2015-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,953.47,A,,,2
2015-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,950.87,A,,,2
2015-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,964.83,A,,,2
2016-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,946.38,A,,,2
2016-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,961.06,A,,,2
2016-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,960.43,A,,,2
2016-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,954.66,A,,,2
2016-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,950.85,A,,,2
2016-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,960.32,A,,,2
2016-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,951.68,A,,,2
2016-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,954.36,A,,,2
2016-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,950.66,A,,,2
2016-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,952.6,A,,,2
2016-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,959.52,A,,,2
2016-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,979.67,A,,,2
2017-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,963.85,A,,,2
2017-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,970.94,A,,,2
2017-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,973.99,A,,,2
2017-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,971.34,A,,,2
2017-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,966.4,A,,,2
2017-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,975.85,A,,,2
2017-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,962.91,A,,,2
2017-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,972.85,A,,,2
2017-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,980.82,A,,,2
2017-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,980.67,A,,,2
2017-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,990.75,A,,,2
2017-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1004.08,A,,,2
2018-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,989.31,A,,,2
2018-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1005.14,A,,,2
2018-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1003.81,A,,,2
2018-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,995.09,A,,,2
2018-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,991.93,A,,,2
2018-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1005.2,A,,,2
2018-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,991.26,A,,,2
2018-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1001.7,A,,,2
2018-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,996.09,A,,,2
2018-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1004.38,A,,,2
2018-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1011,A,,,2
2018-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1021.27,A,,,2
2019-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1008.3,A,,,2
2019-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1015.13,A,,,2
2019-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1022.25,A,,,2
2019-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1017.72,A,,,2
2019-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1028.86,A,,,2
2019-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1024.91,A,,,2
2019-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1018.8,A,,,2
2019-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1028.19,A,,,2
2019-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1034.38,B,,,2
2019-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1042.83,B,,,2
2019-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1042,B,,,2
2019-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1056.4,B,,,2
2020-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1046.67,B,,,2
2020-02-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1050.69,B,,,2
2020-03-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1054.28,B,,,2
2020-04-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1113.79,B,,,2
2020-05-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1134.36,B,,,2
2020-06-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1118.47,B,,,2
2020-07-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1103.08,B,,,2
2020-08-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1104.53,B,,,2
2020-09-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1103.27,B,,,2
2020-10-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1104.3,B,,,2
2020-11-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1111.34,B,,,2
2020-12-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1127.87,B,,,2
2021-01-01,Canada,2021A000011124,All employees,Including overtime,Industrial aggregate excluding unclassified businesses [11-91N],Current dollars,75,units,0,v1558664,1.1.1.2,1131.04,B,,,2
